Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Fuel Configuration Name,Electric-Only Range,PHEV Total Range,PHEV Type,Notes,Drivetrain
11599,41,1,215,27,Spark,2016,128.0,108.0,"","","","",Auto,SI,104 kW,"",104 kW electric motor 20 kWh battery,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,ELEC,Electric,Dedicated,"","","","",""
11521,11,1,215,29,Suburban 2WD/4WD,2016,16.0,23.0,"",11.0,17.0,"",Auto,SI,5.3L,8,5.3L V8,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11523,11,1,215,29,Tahoe 2WD/4WD,2016,16.0,23.0,"",11.0,17.0,"",Auto,SI,5.3L,8,5.3L V8,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11522,11,1,215,29,Tahoe Police 2WD/4WD,2016,"","","","","","",Auto,SI,5.3L,8,5.3L V8,Chevrolet,http://www.chevrolet.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11617,57,9,215,27,Volt,2016,106.0,"","",42.0,42.0,"",Auto,SI,1.4L,"","1.4L I4
111 kW electric drive",Chevrolet,http://www.chevrolet.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,"","","","",""
11524,11,1,223,27,200,2016,23.0,36.0,"",17.0,28.0,"",Auto,SI,2.4L,4,2.4L I4,Chrysler,http://www.chrysler.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11525,11,1,223,27,200 FWD/AWD,2016,19.0,29.0,"",14.0,23.0,"",Auto,SI,3.6L,6,3.6L V6,Chrysler,http://www.chrysler.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11526,11,1,223,27,300 RWD/AWD,2016,19.0,31.0,"",14.0,23.0,"",Auto,SI,3.6L,6,3.6L V6,Chrysler,http://www.chrysler.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11527,11,1,223,27,Dart,2016,24.0,34.0,"",18.0,25.0,"",Auto,SI,2.0L,4,2.0L I4,Chrysler,http://www.chrysler.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11528,11,1,223,9,Town & Country,2016,17.0,25.0,"",12.0,18.0,"",Auto,SI,3.6L,6,3.6L V6,Chrysler,http://www.chrysler.com,Van,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11529,11,1,225,27,Charger Police Pursuit,2016,"","","","","","",Auto,SI,3.6L,6,3.6L V6,Dodge,http://www.dodge.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11530,11,1,225,27,Charger RWD/AWD,2016,19.0,31.0,"",14.0,23.0,"",Auto,SI,3.6L,6,3.6L V6,Dodge,http://www.dodge.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11531,11,1,225,29,Durango Police Special Service Vehicle,2016,"","","","","","",Auto,SI,3.6L,6,3.6L V6,Dodge,http://www.dodge.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11532,11,1,225,9,Grand Caravan,2016,17.0,25.0,"",12.0,18.0,"",Auto,SI,3.6L,6,3.6L V6,Dodge,http://www.dodge.com,Van,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11533,11,1,225,29,Journey FWD,2016,17.0,25.0,"",12.0,18.0,"",Auto,SI,3.6L,6,3.6L V6,Dodge,http://www.dodge.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11600,41,1,379,27,500e,2016,122.0,108.0,"","","","",Auto,SI,83kW,"",83kW electric motor 24 kWh battery,Fiat,http://www.fiatusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,"","","","",""
11618,57,9,219,27,C-MAX Energi,2016,88.0,"","",40.0,36.0,"",ECVT,SI,2.0L,"","2.0L I4
68 kW electric drive",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,"","","","",""
11571,45,1,219,27,C-MAX Hybrid,2016,42.0,37.0,"","","","",ECVT,SI,2.0L,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11537,11,1,219,29,Explorer 2WD/AWD,2016,17.0,24.0,"",13.0,18.0,"",Auto,SI,3.5L,6,3.5L V6,Ford,https://www.ford.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11539,11,1,219,25,F-150,2016,15.0,25.0,"",11.0,16.0,"",Auto,SI,5.0L,8,5.0L V8,Ford,https://www.ford.com,Pickup,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11538,11,1,219,25,F-150,2016,18.0,25.0,"",13.0,18.0,"",Auto,SI,3.5L,6,3.5L V6,Ford,https://www.ford.com,Pickup,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11628,55,1,219,25,F-150,2016,"","","","","","",Auto,SI,5.0L,8,5.0L V8,Ford,https://www.ford.com,Pickup,LPG,Propane,Dedicated,"","","","",""
11496,3,1,219,25,F-150,2016,"","","","","","",Auto,SI,5.0L,8,5.0L V8,Ford,https://www.ford.com,Pickup,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
11540,11,1,219,27,Focus,2016,18.0,25.0,"",13.0,18.0,"",Auto,SI,3.5L,6,3.5L V6,Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11601,41,1,219,27,Focus,2016,110.0,99.0,"","","","",Auto,SI,107 kW,"",107 kW electric motor 23 kWh battery,Ford,https://www.ford.com,Sedan/Wagon,ELEC,Electric,Dedicated,"","","","",""
11619,57,9,219,27,Fusion Energi,2016,88.0,"","",40.0,36.0,"",ECVT,SI,2.0L,"","2.0L I4
68 kW electric drive",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,"","","","",""
11572,45,1,219,27,Fusion Hybrid,2016,44.0,41.0,"","","","",ECVT,SI,2.0L,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11535,11,1,219,27,Police Interceptor,2016,"","","","","","",Auto,SI,3.7L,6,3.7L V6,Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11534,11,1,219,27,Police Interceptor,2016,"","","","","","",Auto,SI,3.5L,6,3.5L V6,Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11536,11,1,219,29,Police Interceptor Utility,2016,"","","","","","",Auto,SI,3.7L,6,3.7L V6,Ford,https://www.ford.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11629,55,1,219,25,Super Duty F-250,2016,"","","","","","",Auto,SI,6.2L,8,6.2L V8,Ford,https://www.ford.com,Pickup,LPG,Propane,Dedicated,"","","","",""
11497,3,1,219,25,Super Duty F-250,2016,"","","","","","",Auto,SI,6.2L,8,6.2L V8,Ford,https://www.ford.com,Pickup,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
11541,11,1,219,25,Super Duty F-250,2016,"","","","","","",Auto,SI,6.2L,8,6.2L V8,Ford,https://www.ford.com,Pickup,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11481,35,1,219,25,Super Duty F-250,2016,"","","","","","",Auto,CI,6.7L,8,6.7L V8 Diesel,Ford,https://www.ford.com,Pickup,BD,Biodiesel (B20),Dedicated,"","","","",""
11630,55,1,219,9,Transit 150/250,2016,"","","","","","",Auto,SI,3.7L,6,3.7L V6,Ford,https://www.ford.com,Van,LPG,Propane,Dedicated,"","","","",""
11498,3,1,219,9,Transit 150/250,2016,"","","","","","",Auto,SI,3.7L,6,3.7L V6,Ford,https://www.ford.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
11544,11,1,219,9,Transit 150/250,2016,16.0,14.0,"",10.0,13.0,"",Auto,SI,3.7L,6,3.7L V6,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11499,3,1,219,17,Transit 250,2016,"","","","","","",Auto,SI,3.7L,6,3.7L V6,Ford,https://www.ford.com,Vocational/Cab Chassis,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
11631,55,1,219,17,Transit 250,2016,"","","","","","",Auto,SI,3.7L,6,3.7L V6,Ford,https://www.ford.com,Vocational/Cab Chassis,LPG,Propane,Dedicated,"","","","",""
11542,11,1,219,17,Transit 250,2016,"","","","","","",Auto,SI,3.7L,6,3.7L V6,Ford,https://www.ford.com,Vocational/Cab Chassis,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11500,3,1,219,9,Transit Connect,2016,"","","","","","",Auto,SI,2.5L,4,2.5L I4,Ford,https://www.ford.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
11632,55,1,219,9,Transit Connect,2016,"","","","","","",Auto,SI,2.5L,4,2.5L I4,Ford,https://www.ford.com,Van,LPG,Propane,Dedicated,"","","","",""
11543,11,1,219,9,Transit Connect,2016,20.0,28.0,"",15.0,20.0,"",Auto,SI,2.5L,4,2.5L I4,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11482,35,1,213,9,Savana 2500,2016,"","","","","","",Auto,CI,6.6L,8,6.6L V8 Diesel,GMC,http://www.gmc.com,Van,BD,Biodiesel (B20),Dedicated,"","","","",""
11495,3,1,213,9,Savana 2500,2016,"","","","","","",Auto,SI,6.0L,8,6.0L V8,GMC,http://www.gmc.com,Van,CNG,CNG - Compressed Natural Gas,Dedicated,"","","","",""
11545,11,1,213,9,Savana 2500,2016,"","","","","","",Auto,SI,6.0L,8,6.0L V8,GMC,http://www.gmc.com,Van,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11546,11,1,213,9,Savana Cargo Paratransit,2016,"","","","","","",Auto,SI,6.0L,8,6.0L V8,GMC,http://www.gmc.com,Van,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11548,11,1,213,25,Sierra 1500 2WD/4WD,2016,18.0,24.0,"",12.0,16.0,"",Auto,SI,5.3L,8,5.3L V8,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11547,11,1,213,25,Sierra 1500 2WD/4WD,2016,16.0,23.0,"",12.0,17.0,"",Auto,SI,4.3L,6,4.3L V6,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11549,11,1,213,25,Sierra 2500 2WD/4WD,2016,"","","","","","",Auto,SI,6.0L,8,6.0L V8,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11491,3,3,213,25,Sierra 2500 HD,2016,"","","","","","",Auto,SI,6.0L,8,6.0L V8,GMC,http://www.gmc.com,Pickup,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
11483,35,1,213,25,Sierra 2500 HD 2WD/4WD,2016,"","","","","","",Auto,CI,6.6L,8,6.6L V8 Diesel,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated,"","","","",""
11550,11,1,213,29,Terrain Denali FWD/AWD,2016,"","","","","","",Auto,SI,2.4L,4,2.4L I4,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11551,11,1,213,29,Terrain FWD/AWD,2016,22.0,32.0,"",15.0,22.0,"",Auto,SI,2.4L,4,2.4L I4,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11552,11,1,213,29,Yukon 1500 2WD/4WD,2016,16.0,23.0,"",11.0,17.0,"",Auto,SI,5.3L,8,5.3L V8,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11553,11,1,213,29,Yukon XL 1500 2WD/4WD,2016,16.0,23.0,"",11.0,17.0,"",Auto,SI,5.3L,8,5.3L V8,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11573,45,1,209,27,CRZ,2016,36.0,39.0,"","","","",ECVT,SI,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11633,9,1,209,27,FCV,2016,"","","",58.0,60.0,"","",SI,"","",100 kW PEM Fuel Cell,Honda,http://automobiles.honda.com,Sedan/Wagon,H2,Hydrogen Fuel Cell,Dedicated,"","","","",""
11574,45,1,351,27,Sonata,2016,39.0,43.0,"","","","",Auto,SI,2.4L,4,2.4L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11620,57,9,351,27,Sonata Plug-in Hybrid,2016,99.0,"","",38.0,41.0,"",Auto,SI,2.4L,"","2.4L I4
50 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,"","","","",""
11634,9,1,351,29,Tucson,2016,"","","",49.0,51.0,"",Auto,SI,"","",100 kW PEM fuel cell,Hyundai,http://www.hyundaiusa.com/,SUV,H2,Hydrogen Fuel Cell,Dedicated,"","","","",""
11575,45,1,359,27,Q50 Hybrid FWD/AWD,2016,"","","","","","",Auto,SI,3.5L,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11576,45,1,359,27,Q50S Hybrid FWD/AWD,2016,"","","","","","",Auto,SI,3.5L,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11577,45,1,359,27,Q70 Hybrid,2016,"","","","","","",Auto,SI,3.5L,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11578,45,1,359,29,QX60 Hybrid,2016,"","","","","","",Auto,SI,2.5L,4,2.5L I4,Infiniti,http://www.infinitiusa.com,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",""
11554,11,1,275,29,Cherokee 2WD/FWD,2016,22.0,31.0,"",15.0,23.0,"",Auto,SI,2.4L,4,2.4L I4,Jeep,https://www.jeep.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11484,35,1,275,29,Grand Cherokee 2WD/FWD,2016,"","","","","","",Auto,CI,3.0L,6,3.0L V6 Diesel,Jeep,https://www.jeep.com,SUV,BD,Biodiesel (B20),Dedicated,"","","","",""
11555,11,1,275,29,Renagade 2WD/FWD,2016,22.0,31.0,"",17.0,24.0,"",Auto,SI,2.4L,4,2.4L I4,Jeep,https://www.jeep.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11602,45,1,361,27,Soul,2016,120.0,92.0,"","","","",Auto,SI,50 kW,"",50 kW electric motor 16.4 kWh battery,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11580,45,1,243,27,CT 200h,2016,43.0,40.0,"","","","",ECVT,SI,1.8L,4,1.8L I4,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11581,45,1,243,27,ES 300h,2016,40.0,39.0,"","","","",Auto,SI,2.5L,4,2.5L I4,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11582,45,1,243,27,GS 450h,2016,29.0,34.0,"","","","",Auto,SI,3.5L,6,3.5L V6,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11583,45,1,243,27,GS 450h F Sport,2016,"","","","","","",Auto,SI,3.5L,6,3.5L V6,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11584,45,1,243,27,LS 600h L,2016,19.0,23.0,"","","","",Auto,SI,5.0L,8,5.0L V8,Lexus,"",Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11585,45,1,243,29,NX 300h FWD/AWD,2016,35.0,31.0,"","","","",Auto,SI,2.5L,4,2.5L I4,Lexus,"",SUV,HYBR,Hybrid Electric,Dedicated,"","","","",""
11586,45,1,243,29,RX 450h FWD/AWD,2016,"","","","","","",Auto,SI,3.5L,6,3.5L V6,Lexus,"",SUV,HYBR,Hybrid Electric,Dedicated,"","","","",""
11587,45,1,227,27,MKZ Hybrid,2016,41.0,39.0,"","","","",ECVT,SI,2.0L,4,2.0L I4,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11621,57,9,389,27,P1,2016,18.0,"","",16.0,20.0,"",Auto,SI,3.8L,"","3.8L V8
132 kW electric motor",McLaren,http://www.mclaren.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,"","","","",""
11603,41,1,239,27,B250e,2016,85.0,82.0,"","","","",Auto,SI,132 kW,"",132 kW electric motor 28 kWh battery,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,"","","","",""
11622,57,9,239,27,C350e Plug-in Hybrid,2016,"","","","","","",Auto,SI,2.0L,"","2.0L I4
60 kW electric motor",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,"","","","",""
11556,11,1,239,27,CLA 250 4Matic,2016,24.0,33.0,"",18.0,24.0,"",Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11557,11,1,239,27,E350,2016,20.0,29.0,"",14.0,20.0,"",Auto,SI,3.5L,6,3.5L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11558,11,1,239,27,E350 4matic,2016,20.0,28.0,"",15.0,21.0,"",Auto,SI,3.5L,6,3.5L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11559,11,1,239,29,GLA 250 4Matic,2016,24.0,32.0,"",17.0,24.0,"",Auto,SI,2.0L,4,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11560,11,1,239,29,GLE350 4Matic,2016,17.0,22.0,"",13.0,17.0,"",Auto,SI,3.5L,6,3.5L V6,Mercedes-Benz,https://www.mbusa.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11623,57,9,239,27,S550e Plug-in Hybrid,2016,58.0,"","",24.0,30.0,"",Auto,SI,3.0L,"","3.0L V6
85 kW electric motor",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,"","","","",""
11604,41,1,263,27,i-MiEV,2016,126.0,99.0,"","","","",Auto,SI,49 kW,"",49 kW electric motor 16 kWh battery,Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,Sedan/Wagon,ELEC,Electric,Dedicated,"","","","",""
11561,11,1,217,29,Armada 2WD/4WD,2016,"","","","","","",Auto,SI,5.6L,8,5.6L V8,Nissan,http://www.nissanusa.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11605,41,1,217,27,Leaf,2016,126.0,101.0,"","","","",Auto,SI,80 kW,"",80 kW electric motor 24 kWh battery,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,"","","","",""
11588,45,1,217,29,Pathfinder Hybrid 2WD/AWD,2016,"","","","","","",Auto,SI,2.5L,4,2.5L I4,Nissan,http://www.nissanusa.com,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",""
11485,35,1,217,25,Titan 2WD/4WD,2016,"","","","","","",Auto,CI,5.0L,8,5.0L V8 Diesel,Nissan,http://www.nissanusa.com,Pickup,BD,Biodiesel (B20),Dedicated,"","","","",""
11562,11,1,217,25,Titan 2WD/4WD,2016,"","","","","","",Auto,SI,5.6L,8,5.6L V8,Nissan,http://www.nissanusa.com,Pickup,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11624,57,9,391,29,Cayenne S E-Hybrid,2016,47.0,"","",21.0,24.0,"",Auto,SI,3.0L,"","3.0L V6
70 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,"","","","",""
11625,57,9,391,27,Panamera S E-Hybrid,2016,51.0,"","",23.0,29.0,"",Auto,SI,3.0L,"","3.0L V6
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,"","","","",""
11486,35,1,349,25,1500 2WD/4WD,2016,"","","",21.0,29.0,"",Auto,CI,3.0L,6,3.0L V6 Diesel,Ram,http://www.ramtrucks.com,Pickup,BD,Biodiesel (B20),Dedicated,"","","","",""
11563,11,1,349,25,1500 2WD/4WD,2016,17.0,25.0,"",12.0,17.0,"",Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11492,3,3,349,25,2500,2016,"","","","","","",Auto,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,CNG,CNG - Compressed Natural Gas,Dual/Bi-Fueled,"","","","",""
11487,35,1,349,25,2500 HD,2016,"","","","","","",Auto,CI,6.7L,6,6.7L I6 diesel,Ram,http://www.ramtrucks.com,Pickup,BD,Biodiesel (B20),Dedicated,"","","","",""
11564,11,1,349,9,CV,2016,"","","","","","",Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Van,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11488,35,1,349,9,Promaster 1500/2500,2016,"","","","","","",Auto,CI,3.0L,6,3.0L V6 Diesel,Ram,http://www.ramtrucks.com,Van,BD,Biodiesel (B20),Dedicated,"","","","",""
11606,41,1,381,27,fortwo,2016,122.0,93.0,"","","","",Auto,SI,55 kW,"",55 kW electric motor 17.6 kWh battery,smart,http://www.smartusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,"","","","",""
11589,45,1,383,29,XV Crosstrek Hybrid,2016,30.0,34.0,"","","","",ECVT,SI,2.0L,4,2.0L H4,Subaru,http://www.subaru.com/,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",""
11607,41,1,237,27,Model S,2016,88.0,90.0,"","","","",Auto,SI,285 kW,"",285 kW electric motor 70 kWh battery,Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,"","","","",""
11608,41,1,237,27,Model S AWD,2016,95.0,106.0,"","","","",Auto,SI,350/285 kW,"",350/285 kW electric motor 90 kWh battery,Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,"","","","",""
11609,41,1,237,29,Model X AWD 90D,2016,90.0,94.0,"","","","",Auto,SI,193/193 kW,"",193/193 kW electric motor 90 kWh battery,Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,Dedicated,"","","","",""
11610,41,1,237,29,Model X AWD P90D,2016,89.0,90.0,"","","","",Auto,SI,193/375 kW,"",193/375 kW electric motor 90 kWh battery,Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,Dedicated,"","","","",""
11590,45,1,221,27,Avalon,2016,"","","","","","",ECVT,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11591,45,1,221,27,Camry,2016,43.0,39.0,"","","","",ECVT,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11592,45,1,221,29,Highlander,2016,"","","","","","",ECVT,SI,3.5L,6,3.5L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",""
11635,9,1,221,27,Mirai,2016,"","","",66.0,66.0,"",ECVT,SI,"","",100 kW PEM Fuel Cell,Toyota,http://www.toyota.com,Sedan/Wagon,H2,Hydrogen Fuel Cell,Dedicated,"","","","",""
11593,45,1,221,27,Prius,2016,"","","","","","",ECVT,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11594,45,1,221,27,Prius c,2016,"","","","","","",ECVT,SI,1.5L,4,1.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11626,57,9,221,27,Prius Plug-in,2016,"","","","","","",ECVT,SI,1.8L,"","1.8L I4
38 kW electric drive",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,"","","","",""
11595,45,1,221,27,Prius v,2016,44.0,40.0,"","","","",ECVT,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11596,45,1,221,29,RAV 4,2016,"","","","","","",ECVT,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Dedicated,"","","","",""
11565,11,1,221,29,Sequoia 4WD,2016,13.0,17.0,"",9.0,13.0,"",Auto,SI,5.7L,8,5.7L V8,Toyota,http://www.toyota.com,SUV,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11566,11,1,221,25,Tundra 2WD/4WD,2016,13.0,18.0,"",9.0,13.0,"",Auto,SI,5.7L,8,5.7L V8,Toyota,http://www.toyota.com,Pickup,E85_GSLN,Ethanol (E85),Dedicated,"","","","",""
11611,41,1,347,27,e-Golf,2016,126.0,105.0,"","","","",Auto,SI,85 kW,"",85 kW electric motor 24.2 kWh battery,Volkswagen,http://www.vw.com,Sedan/Wagon,ELEC,Electric,Dedicated,"","","","",""
11597,45,1,347,27,Jetta Hybrid,2016,42.0,48.0,"","","","",Auto,SI,1.4L,4,1.4L I4,Volkswagen,http://www.vw.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,"","","","",""
11627,57,9,395,27,XC90 T8 Plug-in Hybrid,2016,"","","","","","",Auto,SI,2.0L,"","2.0L I4
65 kW electric motor",Volvo,"",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,"","","","",""
11329,57,3,377,27,A3 e-tron,2015,"","","","","","",Auto,"",1.4,4,"1.4L I4, 75 kW electric drive",Audi,http://progress.audiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Dual/Bi-Fueled,"","","","",""
11392,11,5,377,27,A4 Quattro,2015,15.0,22.0,"",22.0,31.0,"",Auto,SI,2.0,4,2.0L I4,Audi,http://progress.audiusa.com/,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
11394,11,5,377,27,A5 Cabriolet Quattro,2015,15.0,21.0,"",20.0,28.0,"",Auto,SI,2.0,4,2.0L I4,Audi,http://progress.audiusa.com/,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
11393,11,5,377,27,A5 Quattro,2015,15.0,22.0,"",22.0,31.0,"",Auto,SI,2.0,4,2.0L I4,Audi,http://progress.audiusa.com/,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,"","","","",""
